tipo_transacao,valor_brl,saldo_anterior_pagador,saldo_posterior_pagador,saldo_anterior_recebedor,saldo_posterior_recebedor,hora_dia,dia_util,horario_noturno,acima_limite_noturno,razao_saldo_residual,proporcao_valor_recebedor,fraude
dados_bancarios,347819.88,348167.69988,347.82,56988.28,404808.16,14,True,False,False,0.000999,0.859222,0
dados_bancarios,297860.06,1618948.83,1321088.77,12029.61,309889.67,19,True,False,False,0.816016,0.961181,0
pix_copia_e_cola,1486053.84,12737887.83,11251833.99,11634.98,1497688.82,17,True,False,False,0.883336,0.992231,0
dados_bancarios,362290.51,5549340.62,5187050.11,15360.39,377650.9,22,False,True,True,0.934715,0.959326,0
chave_pix,799090.61,3453216.78,2654126.17,30921.82,830012.43,21,False,True,True,0.768595,0.962745,0
dados_bancarios,590408.5,5798953.86,5208545.36,16682.25,607090.75,16,False,False,False,0.898187,0.972521,0
chave_pix,185378.11,529938.87,344560.76,48549.57,233927.68,18,True,False,False,0.65019,0.792459,0
chave_pix,1088291.66,1417029.11,328737.45,654.32,1088945.98,14,True,False,False,0.231991,0.999399,1
chave_pix,180951.61,181132.56160999998,180.95,9091.42,190043.03,18,False,False,False,0.000999,0.952161,0
dados_bancarios,346815.94,2245589.38,1898773.44,5519.35,352335.29,19,False,False,False,0.845557,0.984335,0
dados_bancarios,0.01,0.01001,0.0,198449.46,198449.47,22,True,True,False,0.0,0.0,0
chave_pix,307941.24,715452.54,407511.3,96211.74,404152.98,23,True,True,True,0.569585,0.761942,0
chave_pix,98436.7,460194.91,361758.21,46040.41,144477.11,16,True,False,False,0.786098,0.681331,0
dados_bancarios,2396624.43,5903304.35,3506679.92,25032.37,2421656.8,10,True,False,False,0.59402,0.989663,0
chave_pix,19114743.09,182583006.88,163468263.79,14534.05,19129277.14,17,False,False,False,0.895309,0.99924,0
chave_pix,355422.32,586234.06,230811.74,16848.69,372271.01,18,False,False,False,0.393719,0.954741,0
chave_pix,612692.57,2627059.92,2014367.35,176509.87,789202.44,12,True,False,False,0.766776,0.776344,0
dados_bancarios,0.01,0.01001,0.0,39085.99,39086.0,13,True,False,False,0.0,0.0,0
dados_bancarios,110271.12,110381.39111999999,110.27,33434.09,143705.21,16,False,False,False,0.000999,0.767343,0
dados_bancarios,4209761.99,4213971.75199,4209.76,702.58,4210464.57,5,True,True,True,0.000999,0.999833,1
dados_bancarios,556128.79,3083668.99,2527540.2,24004.92,580133.71,17,True,False,False,0.819654,0.958622,0
chave_pix,1552004.0,6763169.73,5211165.73,67412.46,1619416.46,18,True,False,False,0.770521,0.958372,0
pix_copia_e_cola,94945.61,431659.76,336714.15,344186.41,439132.02,18,True,False,False,0.780045,0.216212,0
pix_copia_e_cola,1426127.64,6148143.15,4722015.51,7792.64,1433920.28,12,True,False,False,0.768039,0.994565,0
dados_bancarios,419789.85,1109107.67,689317.82,11349.15,431139.0,18,False,False,False,0.621507,0.973676,0
chave_pix,693970.85,2598901.33,1904930.48,56205.84,750176.69,13,False,False,False,0.732975,0.925077,0
chave_pix,242787.29,1200915.96,958128.67,25153.69,267940.98,11,True,False,False,0.797832,0.906122,0
pix_copia_e_cola,209287.03,733461.99,524174.96,99103.07,308390.1,14,True,False,False,0.714659,0.678644,0
chave_pix,1035020.97,8688279.05,7653258.08,30083.2,1065104.17,14,True,False,False,0.880872,0.971756,0
dados_bancarios,938180.76,4884877.5,3946696.74,1733.46,939914.22,10,True,False,False,0.807942,0.998156,0
chave_pix,417924.45,897222.03,479297.58,9499.78,427424.23,15,True,False,False,0.534202,0.977774,0
chave_pix,277667.84,727833.32,450165.48,45064.46,322732.3,19,True,False,False,0.618501,0.860366,0
dados_bancarios,10000000.0,68812414.63,58812414.63,49229.84,10049229.84,17,False,False,False,0.854677,0.995101,0
dados_bancarios,476113.9,2549456.79,2073342.89,30708.11,506822.01,17,True,False,False,0.813249,0.93941,0
chave_pix,270871.11,2127472.0,1856600.89,44446.4,315317.51,1,True,True,True,0.872679,0.859042,0
pix_copia_e_cola,1404047.89,4300096.97,2896049.08,21973.39,1426021.28,9,True,False,False,0.673485,0.984591,0
chave_pix,2478515.85,6639824.6,4161308.75,49814.2,2528330.05,11,False,False,False,0.62672,0.980298,0
dados_bancarios,0.01,1049202.94,1049202.93,19630.92,19630.93,22,True,True,False,1.0,1e-06,0
chave_pix,744390.16,6240341.1,5495950.94,10169.67,754559.83,17,True,False,False,0.880713,0.986522,0
chave_pix,933848.71,1803667.95,869819.24,42361.41,976210.12,15,True,False,False,0.48225,0.956606,0
chave_pix,624604.45,2219951.56,1595347.11,37158.67,661763.12,14,False,False,False,0.718641,0.943849,0
chave_pix,1151104.54,5199423.65,4048319.11,10167.47,1161272.01,11,False,False,False,0.778609,0.991245,0
chave_pix,1086081.52,1813875.88,727794.36,131674.65,1217756.17,17,True,False,False,0.401237,0.891871,0
chave_pix,227557.05,1921753.92,1694196.87,70722.95,298280.0,22,False,True,True,0.881589,0.762897,0
chave_pix,1409056.07,1410465.13,1409.06,71242.95,1480299.02,18,True,False,False,0.000999,0.951873,0
chave_pix,1050009.4,1240696.38,190686.98,94.65,1050104.05,21,True,True,True,0.153694,0.99991,1
chave_pix,1192809.19,3785917.01,2593107.82,9094.46,1201903.65,9,False,False,False,0.684935,0.992433,0
dados_bancarios,71867.47,77978.69,6111.22,836.09,72703.56,23,True,True,True,0.07837,0.9885,1
dados_bancarios,405420.05,1393516.34,988096.29,4608.76,410028.81,18,True,False,False,0.709067,0.98876,0
chave_pix,104315.3,985519.15,881203.85,17949.89,122265.19,18,True,False,False,0.894152,0.853189,0
chave_pix,302220.11,1788507.41,1486287.3,4071.94,306292.05,11,False,False,False,0.831021,0.986706,0
chave_pix,850168.02,4038558.76,3188390.74,24143.05,874311.07,20,True,True,True,0.789487,0.972386,0
chave_pix,635838.23,6526515.62,5890677.39,25534.97,661373.2,18,True,False,False,0.902576,0.961391,0
dados_bancarios,1017607.41,5990859.48,4973252.07,51147.79,1068755.2,20,True,True,True,0.83014,0.952143,0
chave_pix,1544477.46,2822891.16,1278413.7,10537.24,1555014.7,21,True,True,True,0.452874,0.993224,0
dados_bancarios,739265.93,4099972.88,3360706.95,13536.51,752802.44,19,False,False,False,0.81969,0.982019,0
chave_pix,3342774.31,25254450.64,21911676.33,55567.94,3398342.25,19,False,False,False,0.867636,0.983649,0
chave_pix,1000858.44,5096359.36,4095500.92,18444.13,1019302.57,9,True,False,False,0.803613,0.981905,0
chave_pix,221111.52,467351.0,246239.48,114810.06,335921.58,10,False,False,False,0.526883,0.658224,0
chave_pix,7283.79,854105.07,846821.28,14343.78,21627.57,12,False,False,False,0.991472,0.336783,0
dados_bancarios,681067.4,6250446.74,5569379.34,104858.36,785925.76,10,False,False,False,0.891037,0.86658,0
chave_pix,0.01,0.01001,0.0,7571.35,7571.36,12,False,False,False,0.0,1e-06,0
dados_bancarios,481361.37,2424860.91,1943499.54,122682.88,604044.25,9,False,False,False,0.801489,0.796898,0
chave_pix,1201050.04,3450949.45,2249899.41,18043.66,1219093.7,14,False,False,False,0.651965,0.985199,0
chave_pix,146368.32,675452.53,529084.21,17461.04,163829.36,13,False,False,False,0.783303,0.893419,0
chave_pix,245992.92,920635.19,674642.27,295202.37,541195.29,15,True,False,False,0.732801,0.454536,0
chave_pix,1161654.12,14226643.73,13064989.61,19872.59,1181526.71,12,False,False,False,0.918347,0.983181,0
dados_bancarios,3527588.45,14993948.95,11466360.5,24537.4,3552125.85,16,True,False,False,0.764733,0.993092,0
pix_copia_e_cola,326997.3,358414.94,31417.64,2446.16,329443.46,12,True,False,False,0.087657,0.992575,0
chave_pix,1489913.72,4758888.39,3268974.67,80517.73,1570431.45,15,True,False,False,0.68692,0.948729,0
chave_pix,325966.93,2136614.48,1810647.55,5331.65,331298.58,20,True,True,True,0.847438,0.983907,0
chave_pix,237673.2,1776939.77,1539266.57,24827.0,262500.2,14,True,False,False,0.866246,0.905421,0
chave_pix,4646631.24,20116928.3,15470297.06,31838.45,4678469.69,15,True,False,False,0.769019,0.993195,0
pix_copia_e_cola,1705346.53,22211754.05,20506407.52,17879.55,1723226.08,13,True,False,False,0.923223,0.989624,0
chave_pix,612050.84,4622732.71,4010681.87,42041.47,654092.31,10,False,False,False,0.8676,0.935725,0
pix_copia_e_cola,688473.32,846254.99,157781.67,614.35,689087.67,6,False,False,False,0.186447,0.999108,1
chave_pix,571952.71,2412455.45,1840502.74,32123.75,604076.46,19,False,False,False,0.762917,0.946822,0
chave_pix,70111.52,95163.54,25052.02,0.01,70111.53,12,True,False,False,0.263252,1.0,1
chave_pix,1882336.61,1884218.94661,1882.34,157.07,1882493.68,8,False,False,False,0.000999,0.999917,1
chave_pix,154340.44,1040124.5,885784.06,10298.75,164639.19,14,False,False,False,0.851613,0.937447,0
chave_pix,157844.46,661541.45,503696.99,24293.45,182137.91,21,False,True,True,0.761399,0.866621,0
chave_pix,117160.67,249449.45,132288.78,11788.95,128949.62,18,True,False,False,0.530323,0.908577,0
pix_copia_e_cola,577398.31,1202045.96,624647.65,20654.45,598052.76,17,True,False,False,0.519654,0.965464,0
chave_pix,897491.64,2537546.53,1640054.89,24613.04,922104.68,19,True,False,False,0.646315,0.973308,0
chave_pix,185571.49,825216.67,639645.18,16280.94,201852.43,16,True,False,False,0.775124,0.919342,0
chave_pix,1756416.91,1758173.3269099998,1756.42,3119.53,1759536.44,11,False,False,False,0.000999,0.998227,1
chave_pix,352025.34,897166.68,545141.34,8051.24,360076.58,16,False,False,False,0.607625,0.97764,0
pix_copia_e_cola,573806.54,1718111.86,1144305.32,40623.18,614429.72,10,False,False,False,0.666025,0.933885,0
dados_bancarios,137640.0,574767.2,437127.2,6282.17,143922.17,10,True,False,False,0.760529,0.95635,0
chave_pix,207686.06,704437.45,496751.39,75851.73,283537.79,11,True,False,False,0.705175,0.732481,0
chave_pix,201665.22,201866.88521999997,201.67,4192.85,205858.07,15,False,False,False,0.000999,0.979632,1
chave_pix,395734.63,3130772.89,2735038.26,15626.25,411360.88,21,False,True,True,0.873598,0.962013,0
chave_pix,1460499.24,1952002.93,491503.69,46451.49,1506950.73,15,True,False,False,0.251795,0.969175,0
chave_pix,0.01,1472884.5,1472884.49,48363.95,48363.96,19,True,False,False,1.0,0.0,0
chave_pix,317558.02,317875.57801999996,317.56,7595.81,325153.83,15,True,False,False,0.000999,0.976639,0
dados_bancarios,163211.59,163374.80159,163.21,8862.34,172073.93,17,True,False,False,0.000999,0.948497,0
dados_bancarios,284144.75,2040269.01,1756124.26,19297.88,303442.63,17,False,False,False,0.860732,0.936404,0
chave_pix,1782450.77,11851736.74,10069285.97,37466.29,1819917.06,15,True,False,False,0.849604,0.979413,0
chave_pix,297080.96,3237373.68,2940292.72,200402.46,497483.42,9,True,False,False,0.908234,0.597168,0
dados_bancarios,995926.13,996922.0561299999,995.93,0.01,995926.14,3,False,True,True,0.000999,1.0,1
chave_pix,1020636.81,1021657.44681,1020.64,1304.74,1021941.55,1,False,True,True,0.000999,0.998723,1
chave_pix,872431.35,1394076.18,521644.83,8784.5,881215.85,22,False,True,True,0.374187,0.990031,0
chave_pix,118132.16,1125782.13,1007649.97,36082.64,154214.8,22,False,True,True,0.895067,0.766023,0
chave_pix,383073.62,1362113.25,979039.63,81198.31,464271.93,20,False,True,True,0.718765,0.825106,0
chave_pix,473117.29,1094037.37,620920.08,45232.42,518349.71,9,False,False,False,0.567549,0.912738,0
dados_bancarios,342013.32,1037827.43,695814.11,71808.38,413821.7,19,False,False,False,0.670453,0.826475,0
chave_pix,84962.8,85047.7628,84.96,17110.9,102073.7,13,True,False,False,0.000999,0.832367,0
chave_pix,702009.35,5497609.92,4795600.57,51854.85,753864.2,17,False,False,False,0.872306,0.931215,0
chave_pix,1021129.67,1403273.59,382143.92,1351.96,1022481.63,1,True,True,True,0.272323,0.998678,1
chave_pix,431662.23,984168.37,552506.14,17772.44,449434.67,18,False,False,False,0.561394,0.960456,0
dados_bancarios,435459.34,2583642.97,2148183.63,5921.23,441380.57,17,False,False,False,0.831455,0.986585,0
chave_pix,751115.96,751867.0759599999,751.12,27875.43,778991.39,18,False,False,False,0.000999,0.964216,0
dados_bancarios,910643.74,1177924.3,267280.56,117.54,910761.28,10,False,False,False,0.226908,0.999871,1
chave_pix,605461.98,2252775.61,1647313.63,1889.73,607351.71,14,True,False,False,0.731237,0.996889,0
chave_pix,0.01,909813.55,909813.54,20409.88,20409.89,14,True,False,False,1.0,0.0,0
chave_pix,547782.48,3585242.11,3037459.63,12620.69,560403.17,20,True,True,True,0.847212,0.977479,0
chave_pix,3193883.61,24179162.01,20985278.4,5443.28,3199326.89,11,True,False,False,0.867908,0.998299,0
chave_pix,622284.44,3380019.64,2757735.2,61764.45,684048.89,11,True,False,False,0.815893,0.909708,0
chave_pix,1113944.1,6634136.38,5520192.28,20726.63,1134670.73,14,False,False,False,0.832089,0.981733,0
chave_pix,631320.34,2011058.28,1379737.94,7254.37,638574.71,18,True,False,False,0.686076,0.98864,0
pix_copia_e_cola,258027.22,1356325.2,1098297.98,18553.82,276581.04,16,True,False,False,0.80976,0.932917,0
chave_pix,9911830.26,42152863.99,32241033.73,40250.67,9952080.93,15,False,False,False,0.76486,0.995956,0
chave_pix,137442.56,1504300.03,1366857.47,6584.91,144027.47,22,False,True,True,0.908634,0.95428,0
chave_pix,246248.6,1641635.35,1395386.75,35997.22,282245.82,17,True,False,False,0.849998,0.872461,0
chave_pix,295333.08,2189796.54,1894463.46,9848.19,305181.27,14,False,False,False,0.865132,0.96773,0
chave_pix,26974581.96,184793091.25,157818509.29,3869.59,26978451.55,23,True,True,True,0.854028,0.999857,0
chave_pix,209041.71,2106784.19,1897742.48,7917.9,216959.61,18,True,False,False,0.900777,0.963505,0
chave_pix,1931876.87,9106671.22,7174794.35,12919.3,1944796.17,11,False,False,False,0.787861,0.993357,0
dados_bancarios,348.48,715.24,366.76,3291.42,3639.9,16,True,False,False,0.512779,0.095739,0
dados_bancarios,336048.18,1890942.18,1554894.0,14204.5,350252.68,12,True,False,False,0.822285,0.959445,0
dados_bancarios,72900.29,72973.19028999998,72.9,284.3,73184.59,2,True,True,True,0.000999,0.996115,1
chave_pix,222120.61,1451096.41,1228975.8,774204.5,996325.11,18,True,False,False,0.846929,0.22294,0
chave_pix,434644.13,1969473.72,1534829.59,58443.37,493087.5,20,True,True,True,0.77931,0.881475,0
dados_bancarios,237017.8,986053.27,749035.47,44544.76,281562.56,13,False,False,False,0.75963,0.841794,0
chave_pix,2108027.74,11502256.11,9394228.37,30586.59,2138614.33,12,True,False,False,0.816729,0.985698,0
dados_bancarios,120941.86,121062.80185999999,120.94,20278.1,141219.96,14,False,False,False,0.000999,0.856408,0
chave_pix,268467.59,2177046.22,1908578.63,122630.83,391098.42,12,False,False,False,0.876683,0.686445,0
chave_pix,1250254.97,16333342.15,15083087.18,25626.26,1275881.23,18,True,False,False,0.923454,0.979915,0
dados_bancarios,1596896.22,25208195.89,23611299.67,4513.73,1601409.95,10,False,False,False,0.936652,0.997181,0
chave_pix,1558228.78,2907622.65,1349393.87,89865.25,1648094.03,20,False,True,True,0.464088,0.945473,0
chave_pix,1441058.23,7313279.53,5872221.3,31660.85,1472719.08,12,True,False,False,0.802953,0.978502,0
dados_bancarios,111882.4,1543190.93,1431308.53,23674.19,135556.59,16,True,False,False,0.927499,0.825356,0
dados_bancarios,160351.22,197611.21,37259.99,368.39,160719.61,17,False,False,False,0.188552,0.997708,1
pix_copia_e_cola,350205.24,772414.73,422209.49,353.38,350558.62,7,False,False,False,0.54661,0.998992,1
chave_pix,981068.56,982049.62856,981.07,31840.31,1012908.87,15,False,False,False,0.000999,0.968565,0
chave_pix,256217.2,1956002.22,1699785.02,4074.93,260292.13,21,True,True,True,0.86901,0.984345,0
dados_bancarios,1042351.17,8392848.61,7350497.44,25241.99,1067593.16,11,True,False,False,0.875805,0.976356,0
dados_bancarios,868903.47,10828063.0,9959159.53,16908.33,885811.8,15,False,False,False,0.919754,0.980912,0
chave_pix,221913.54,793601.24,571687.7,22611.37,244524.91,19,False,False,False,0.720371,0.907529,0
pix_copia_e_cola,178773.52,196855.38,18081.86,569.99,179343.51,8,True,False,False,0.091854,0.996822,1
dados_bancarios,294906.15,1553329.6,1258423.45,24930.5,319836.65,11,False,False,False,0.810146,0.922052,0
chave_pix,349012.86,1432441.92,1083429.06,54005.95,403018.81,19,False,False,False,0.756351,0.865996,0
pix_copia_e_cola,670706.6,2764566.27,2093859.67,33875.93,704582.53,9,True,False,False,0.757392,0.951921,0
chave_pix,5515.73,27038.86,21523.13,14699.7,20215.43,18,True,False,False,0.796007,0.272848,0
chave_pix,787869.25,5845879.93,5058010.68,2980.66,790849.91,8,True,False,False,0.865227,0.996231,0
chave_pix,7548060.87,8005355.1,457294.23,4756.79,7552817.66,19,True,False,False,0.057124,0.99937,1
dados_bancarios,45999.63,46045.629629999996,46.0,30969.36,76968.99,17,True,False,False,0.000999,0.597638,0
chave_pix,1058701.18,6980517.7,5921816.52,15820.27,1074521.45,18,False,False,False,0.848335,0.985277,0
chave_pix,14455.04,60320.97,45865.93,62292.7,76747.74,18,False,False,False,0.760365,0.188345,0
chave_pix,2734089.5,7032568.07,4298478.57,7910.98,2742000.48,12,False,False,False,0.611225,0.997115,0
chave_pix,21248128.6,87433031.42,66184902.82,21393.72,21269522.32,14,False,False,False,0.756978,0.998994,0
chave_pix,413287.94,2337155.04,1923867.1,45203.52,458491.46,19,False,False,False,0.823166,0.901408,0
chave_pix,3581284.71,17236243.17,13654958.46,131124.21,3712408.92,22,True,True,True,0.792224,0.964679,0
chave_pix,3848.65,54055.03,50206.38,23584.23,27432.88,9,True,False,False,0.928801,0.140293,0
chave_pix,948227.29,2758984.51,1810757.22,67656.24,1015883.53,15,False,False,False,0.656313,0.933402,0
chave_pix,2476801.25,12634074.81,10157273.56,13382.4,2490183.65,12,True,False,False,0.803959,0.994626,0
chave_pix,1118818.63,3251908.81,2133090.18,7768.31,1126586.94,12,False,False,False,0.65595,0.993105,0
chave_pix,881223.86,5771132.57,4889908.71,19772.68,900996.54,19,False,False,False,0.847305,0.978055,0
chave_pix,1199492.57,6963495.22,5764002.65,68651.17,1268143.74,12,False,False,False,0.827746,0.945865,0
chave_pix,549600.27,5058075.34,4508475.07,3206.81,552807.08,17,True,False,False,0.891342,0.994199,0
chave_pix,741454.71,1679985.18,938530.47,15354.47,756809.18,12,False,False,False,0.558654,0.979712,0
chave_pix,642553.93,643196.48393,642.55,259.32,642813.25,5,False,True,True,0.000999,0.999597,1
pix_copia_e_cola,579594.63,2114468.64,1534874.01,51785.05,631379.68,19,False,False,False,0.725891,0.917981,0
chave_pix,514116.65,6790007.89,6275891.24,17595.66,531712.31,10,False,False,False,0.924283,0.966908,0
dados_bancarios,838.15,838.9881499999999,0.84,19007.69,19845.84,9,False,False,False,0.001001,0.042233,0
chave_pix,261924.98,2378311.67,2116386.69,11068.18,272993.16,14,False,False,False,0.889869,0.959456,0
chave_pix,1275083.96,8065483.57,6790399.61,21995.78,1297079.74,11,False,False,False,0.841909,0.983042,0
chave_pix,525707.47,2944535.74,2418828.27,22707.03,548414.5,20,False,True,True,0.821463,0.958595,0
chave_pix,1327708.14,1418543.92,90835.78,837.51,1328545.65,4,False,True,True,0.064035,0.99937,1
chave_pix,317243.46,927208.35,609964.89,71399.78,388643.24,18,True,False,False,0.657851,0.816285,0
chave_pix,0.01,796779.83,796779.82,17748.06,17748.07,12,False,False,False,1.0,1e-06,0
chave_pix,1122893.02,5122318.14,3999425.12,8439.29,1131332.31,19,False,False,False,0.780784,0.99254,0
chave_pix,1360229.27,8607880.85,7247651.58,30131.87,1390361.14,17,False,False,False,0.841979,0.978328,0
chave_pix,124483.72,368752.97,244269.25,1488.48,125972.2,18,False,False,False,0.66242,0.988184,0
dados_bancarios,1904780.8,13736897.1,11832116.3,69045.24,1973826.04,17,False,False,False,0.861338,0.96502,0
chave_pix,1737356.01,14210253.42,12472897.41,8245.75,1745601.76,10,False,False,False,0.877739,0.995276,0
chave_pix,186356.84,884647.36,698290.52,13586.69,199943.53,17,True,False,False,0.789343,0.932047,0
chave_pix,550871.0,1970692.62,1419821.62,29542.69,580413.69,11,True,False,False,0.720468,0.949101,0
dados_bancarios,0.01,41640.57,41640.56,5797.43,5797.44,16,True,False,False,1.0,2e-06,1
chave_pix,174516.13,859697.89,685181.76,27709.87,202226.0,19,True,False,False,0.797003,0.862976,0
dados_bancarios,52988.96,126817.69,73828.73,11272.36,64261.32,21,True,True,True,0.582164,0.824586,0
chave_pix,85230.03,85315.26002999999,85.23,5591.69,90821.72,16,True,False,False,0.000999,0.938432,0
chave_pix,243096.07,735858.47,492762.4,4444.08,247540.15,20,True,True,True,0.669643,0.982047,0
chave_pix,37879.09,37916.96908999999,37.88,76960.56,114839.65,1,False,True,True,0.000999,0.329843,0
dados_bancarios,706300.86,1891826.92,1185526.06,28650.89,734951.75,17,True,False,False,0.626657,0.961017,0
dados_bancarios,375002.11,375377.1121099999,375.0,10237.8,385239.91,1,False,True,True,0.000999,0.973425,0
chave_pix,427405.08,427832.49,427.41,3857.82,431262.9,2,True,True,True,0.000999,0.991055,1
chave_pix,372992.15,2848076.78,2475084.63,57773.61,430765.76,14,True,False,False,0.869037,0.865882,0
chave_pix,3475986.75,9494781.51,6018794.76,159840.43,3635827.18,10,True,False,False,0.633906,0.956037,0
chave_pix,286720.64,2509777.75,2223057.11,66326.06,353046.7,21,False,True,True,0.885759,0.812132,0
dados_bancarios,60962.99,1316588.6,1255625.61,23519.05,84482.04,22,False,True,True,0.953696,0.721609,0
chave_pix,49810.09,994872.25,945062.16,30170.98,79981.07,23,True,True,True,0.949933,0.622773,0
chave_pix,9972631.32,56008787.35,46036156.03,4800.5,9977431.82,16,False,False,False,0.821945,0.999519,0
chave_pix,278212.96,659978.18,381765.22,30219.46,308432.42,9,False,False,False,0.578451,0.902022,0
chave_pix,589060.52,1076962.57,487902.05,53655.24,642715.76,19,True,False,False,0.453035,0.916518,0
chave_pix,298066.91,2175582.45,1877515.54,18595.77,316662.68,14,True,False,False,0.862994,0.941276,0
dados_bancarios,459548.71,2960284.16,2500735.45,56732.8,516281.51,11,True,False,False,0.844762,0.890113,0
chave_pix,453800.04,3375631.08,2921831.04,45094.41,498894.45,8,False,False,False,0.865566,0.909611,0
chave_pix,1745855.02,2024496.49,278641.47,11629.52,1757484.54,23,False,True,True,0.137635,0.993383,1
chave_pix,61261.71,61322.97170999999,61.26,28063.2,89324.91,16,True,False,False,0.000999,0.68583,0
dados_bancarios,774868.1,775642.97,774.87,516.6,775384.7,0,False,True,True,0.000999,0.999334,1
chave_pix,244007.45,622238.04,378230.59,28850.57,272858.02,12,False,False,False,0.607855,0.894265,0
pix_copia_e_cola,360539.35,375534.3,14994.95,47109.14,407648.49,21,False,True,True,0.03993,0.884437,0
chave_pix,21574.55,32384.39,10809.84,505.92,22080.47,20,True,True,True,0.333798,0.977087,1
dados_bancarios,2192369.26,13682433.04,11490063.78,83714.44,2276083.7,11,False,False,False,0.839768,0.96322,0
chave_pix,752498.9,5022840.34,4270341.44,13983.95,766482.85,16,False,False,False,0.850185,0.981756,0
chave_pix,1229734.78,7531804.27,6302069.49,13038.85,1242773.63,13,False,False,False,0.836728,0.989508,0
chave_pix,290240.64,1198050.61,907809.97,11407.2,301647.84,0,True,True,True,0.757739,0.962184,0
chave_pix,1106066.98,1119685.09,13618.11,1249.5,1107316.48,22,False,True,True,0.012162,0.998872,1
chave_pix,344492.5,421044.36,76551.86,10735.31,355227.81,15,True,False,False,0.181814,0.969779,1
chave_pix,484556.51,6968724.64,6484168.13,12839.06,497395.57,19,True,False,False,0.930467,0.974187,0
chave_pix,728232.39,4064050.8,3335818.41,12304.8,740537.19,14,False,False,False,0.820811,0.983384,0
chave_pix,363401.95,507386.84,143984.89,6801.91,370203.86,10,True,False,False,0.283777,0.981627,0
dados_bancarios,651951.3,856303.98,204352.68,14471.65,666422.95,19,True,False,False,0.238645,0.978285,0
chave_pix,123511.45,727620.75,604109.3,9669.63,133181.08,16,True,False,False,0.830253,0.927395,0
chave_pix,1817893.85,10420629.68,8602735.83,10615.33,1828509.18,19,False,False,False,0.825549,0.994195,0
chave_pix,1642664.64,3792393.19,2149728.55,36936.11,1679600.75,8,False,False,False,0.566853,0.978009,0
chave_pix,167488.68,712369.43,544880.75,129592.08,297080.76,21,False,True,True,0.764885,0.563782,0
dados_bancarios,770613.97,2101344.77,1330730.8,61045.78,831659.75,15,False,False,False,0.633276,0.926598,0
chave_pix,231978.48,265404.87,33426.39,24.46,232002.94,9,True,False,False,0.125945,0.999895,1
pix_copia_e_cola,7407.01,222972.25,215565.24,71260.29,78667.3,16,False,False,False,0.966781,0.094156,0
chave_pix,1083958.22,5296937.34,4212979.12,14923.19,1098881.41,12,True,False,False,0.795361,0.98642,0
chave_pix,222547.59,5706004.85,5483457.26,10979.18,233526.77,15,True,False,False,0.960998,0.952985,0
pix_copia_e_cola,95156.81,117651.07,22494.26,9545.79,104702.6,21,True,True,True,0.191195,0.908829,0
dados_bancarios,323357.13,1317182.01,993824.88,67053.47,390410.6,22,True,True,True,0.754508,0.828249,0
chave_pix,330562.06,1464310.23,1133748.17,46218.65,376780.71,11,True,False,False,0.774254,0.877333,0
chave_pix,0.01,250587.44,250587.43,80064.12,80064.13,15,True,False,False,1.0,0.0,0
dados_bancarios,1857.82,169789.65,167931.83,1037.88,2895.7,10,True,False,False,0.989058,0.641579,1
dados_bancarios,114625.86,114740.48585999999,114.63,6414.05,121039.91,15,False,False,False,0.000999,0.947009,0
chave_pix,469530.3,1545920.07,1076389.77,10240.79,479771.09,18,True,False,False,0.696278,0.978655,0
dados_bancarios,536624.41,589002.08,52377.67,204.88,536829.29,15,True,False,False,0.088926,0.999618,1
chave_pix,549342.76,615038.87,65696.11,25683.31,575026.07,22,False,True,True,0.106816,0.955335,0
dados_bancarios,4551415.89,4980703.67,429287.78,59.58,4551475.47,21,False,True,True,0.08619,0.999987,1
chave_pix,810899.15,7109029.4,6298130.25,212903.53,1023802.68,10,False,False,False,0.885934,0.792046,0
pix_copia_e_cola,1397601.08,13939069.26,12541468.18,29772.85,1427373.93,18,False,False,False,0.899735,0.979142,0
chave_pix,230278.72,1391068.2,1160789.48,13754.5,244033.22,18,False,False,False,0.834459,0.943637,0
chave_pix,1590721.27,2192892.78,602171.51,9687.29,1600408.56,17,True,False,False,0.274601,0.993947,0
chave_pix,261519.15,1616277.38,1354758.23,47630.06,309149.21,18,True,False,False,0.838197,0.845932,0
chave_pix,304719.28,2659530.58,2354811.3,58548.35,363267.63,1,True,True,True,0.885424,0.838829,0
chave_pix,567015.38,2189450.06,1622434.68,14676.21,581691.59,17,False,False,False,0.741024,0.97477,0
dados_bancarios,2594514.07,3571489.48,976975.41,33066.08,2627580.15,12,False,False,False,0.273548,0.987416,0
chave_pix,567729.52,568297.25,567.73,2451.94,570181.46,13,False,False,False,0.000999,0.9957,1
chave_pix,234655.07,322621.05,87965.98,91164.85,325819.92,18,True,False,False,0.27266,0.720199,0
chave_pix,462474.09,462936.56409,462.47,102961.31,565435.4,17,False,False,False,0.000999,0.817908,0
dados_bancarios,773087.15,1794861.53,1021774.38,21505.42,794592.57,18,True,False,False,0.569278,0.972935,0
chave_pix,0.01,0.01001,0.0,54.97,54.98,6,True,False,False,0.0,0.000182,1
chave_pix,458188.7,3911722.19,3453533.49,17242.6,475431.3,12,False,False,False,0.882868,0.963733,0
dados_bancarios,810862.34,7509812.95,6698950.61,67167.95,878030.29,20,True,True,True,0.892026,0.923502,0
dados_bancarios,678953.4,3501191.68,2822238.28,3868.51,682821.91,19,False,False,False,0.806079,0.994335,0
